create_at,flight_number,aircraft_type,departure_airport,arrival_airport,flight_date,departure_time,arrival_time,classes,price
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-22T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-22T17:00:00.000Z,11:10,13:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-22T17:00:00.000Z,11:10,13:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-22T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-22T17:00:00.000Z,12:30,14:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-22T17:00:00.000Z,12:30,14:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-23T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-23T17:00:00.000Z,05:00,07:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-23T17:00:00.000Z,05:00,07:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-23T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-23T17:00:00.000Z,05:20,07:30,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-23T17:00:00.000Z,05:20,07:30,Eco,583400
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,06:00,08:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,06:00,08:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-23T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-23T17:00:00.000Z,06:30,08:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-23T17:00:00.000Z,06:30,08:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,08:10,10:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,08:10,10:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,09:30,11:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,09:30,11:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,11:10,13:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,11:10,13:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,12:30,14:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-23T17:00:00.000Z,12:30,14:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-24T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-24T17:00:00.000Z,05:00,07:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-24T17:00:00.000Z,05:00,07:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-24T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-24T17:00:00.000Z,05:20,07:30,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-24T17:00:00.000Z,05:20,07:30,Eco,583400
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,06:00,08:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,06:00,08:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-24T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-24T17:00:00.000Z,06:30,08:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-24T17:00:00.000Z,06:30,08:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,08:10,10:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,08:10,10:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,09:30,11:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,09:30,11:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,11:10,13:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,11:10,13:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,12:30,14:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-24T17:00:00.000Z,12:30,14:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Eco,583400
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Eco,583400
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Eco,583400
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Eco,583400
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ194,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:00,07:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ198,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,05:20,07:30,Eco,583400
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ120,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,06:00,08:10,Eco,583400
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ122,Airbus A321,SGN,HAN,2026-03-25T17:00:00.000Z,06:30,08:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ128,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,08:10,10:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ176,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,09:30,11:40,Eco,583400
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ132,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,11:10,13:20,Eco,583400
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Skyboss,3834200
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Deluxe,2138600
2025-06-17T05:41:18.398Z,VJ134,Airbus A320,SGN,HAN,2026-03-25T17:00:00.000Z,12:30,14:40,Eco,583400
2025-06-17T14:30:50.327Z,VJ1172,,SGN,HAN,2025-06-17T17:00:00.000Z,12:50,15:00,Business,6404600
2025-06-17T14:30:50.327Z,VJ1198,,SGN,HAN,2025-06-18T17:00:00.000Z,05:00,07:10,Skyboss,5000600
2025-06-17T14:30:50.327Z,VJ1198,,SGN,HAN,2025-06-18T17:00:00.000Z,05:00,07:10,Deluxe,3931400
2025-06-17T14:30:50.327Z,VJ1198,,SGN,HAN,2025-06-18T17:00:00.000Z,05:00,07:10,Eco,3337400
2025-06-17T14:30:50.327Z,VJ196,,SGN,HAN,2025-06-18T17:00:00.000Z,06:15,08:25,Skyboss,5000600
2025-06-17T14:30:50.327Z,VJ196,,SGN,HAN,2025-06-18T17:00:00.000Z,06:15,08:25,Deluxe,3661400
2025-06-17T14:30:50.327Z,VJ196,,SGN,HAN,2025-06-18T17:00:00.000Z,06:15,08:25,Eco,3067400
2025-06-17T14:30:50.327Z,VJ190,,SGN,HAN,2025-06-18T17:00:00.000Z,07:10,09:20,Skyboss,5000600
2025-06-17T14:30:50.327Z,VJ190,,SGN,HAN,2025-06-18T17:00:00.000Z,07:10,09:20,Deluxe,3931400
2025-06-17T14:30:50.327Z,VJ190,,SGN,HAN,2025-06-18T17:00:00.000Z,07:10,09:20,Eco,3337400
2025-06-17T14:30:50.327Z,VJ120,,SGN,HAN,2025-06-18T17:00:00.000Z,07:30,09:40,Skyboss,5000600
2025-06-17T14:30:50.327Z,VJ120,,SGN,HAN,2025-06-18T17:00:00.000Z,07:30,09:40,Deluxe,3326600
2025-06-17T14:30:50.327Z,VJ120,,SGN,HAN,2025-06-18T17:00:00.000Z,07:30,09:40,Eco,2732600
2025-06-17T14:30:50.327Z,VJ1126,,SGN,HAN,2025-06-18T17:00:00.000Z,08:10,10:20,Skyboss,5000600
2025-06-17T14:30:50.327Z,VJ1126,,SGN,HAN,2025-06-18T17:00:00.000Z,08:10,10:20,Deluxe,3326600
2025-06-17T14:30:50.327Z,VJ1126,,SGN,HAN,2025-06-18T17:00:00.000Z,08:10,10:20,Eco,2732600
2025-06-17T14:30:50.327Z,VJ124,,SGN,HAN,2025-06-18T17:00:00.000Z,09:20,11:30,Skyboss,5000600
2025-06-17T14:30:50.327Z,VJ124,,SGN,HAN,2025-06-18T17:00:00.000Z,09:20,11:30,Deluxe,3931400
2025-06-17T14:30:50.327Z,VJ124,,SGN,HAN,2025-06-18T17:00:00.000Z,09:20,11:30,Eco,3337400
2025-06-17T14:30:50.327Z,VJ1130,,SGN,HAN,2025-06-18T17:00:00.000Z,10:25,12:35,Skyboss,5000600
2025-06-17T14:30:50.327Z,VJ1130,,SGN,HAN,2025-06-18T17:00:00.000Z,10:25,12:35,Deluxe,3326600
2025-06-17T14:30:50.327Z,VJ1130,,SGN,HAN,2025-06-18T17:00:00.000Z,10:25,12:35,Eco,2732600
2025-06-17T14:30:50.327Z,VJ1198,,SGN,HAN,2025-06-19T17:00:00.000Z,05:00,07:10,Skyboss,5000600
2025-06-17T14:30:50.327Z,VJ1198,,SGN,HAN,2025-06-19T17:00:00.000Z,05:00,07:10,Deluxe,3326600
